Id;Name;AccountClassNumber;AccountClassName;AccountGroupNumber;AccountGroupName;Standard
5831;Kost och logi i Sverige;5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;TRUE
5832;Kost och logi i utlandet;5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;TRUE
5890;Övriga resekostnader;5;Övriga externa rörelseutgifter/ kostnader;58;Resekostnader;FALSE
5900;Reklam och PR (gruppkonto);5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;TRUE
5910;Annonsering;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5920;Utomhus- och trafikreklam;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5930;Reklamtrycksaker och direktreklam;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5940;Utställningar och mässor;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5950;Butiksreklam och återförsäljarreklam;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5960;Varuprover, reklamgåvor, presentreklam och tävlingar;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5970;Film-, radio-, TV- och Internetreklam;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5980;PR, institutionell reklam och sponsring;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
5990;Övriga kostnader för reklam och PR;5;Övriga externa rörelseutgifter/ kostnader;59;Reklam och PR;FALSE
6000;Övriga försäljningskostnader (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6010;Kataloger, prislistor m.m.;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6020;Egna facktidskrifter;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6030;Speciella orderkostnader;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6040;Kontokortsavgifter;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6050;Försäljningsprovisioner;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6055;Franchisekostnader o.dyl.;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6060;Kreditförsäljningskostnader;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6061;Kreditupplysning;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6062;Inkasso och KFM-avgifter;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6063;Kreditförsäkringspremier;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6064;Factoringavgifter;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6069;Övriga kreditförsäljningskostnader;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6070;Representation;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6071;Representation, avdragsgill;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;TRUE
6072;Representation, ej avdragsgill;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;TRUE
6080;Bankgarantier;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;FALSE
6090;Övriga försäljningskostnader;6;Övriga externa rörelseutgifter/ kostnader;60;Övriga försäljningskostnader;TRUE
6100;Kontorsmateriel och trycksaker (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;61;Kontorsmateriel och trycksaker;TRUE
6110;Kontorsmateriel;6;Övriga externa rörelseutgifter/ kostnader;61;Kontorsmateriel och trycksaker;FALSE
6150;Trycksaker;6;Övriga externa rörelseutgifter/ kostnader;61;Kontorsmateriel och trycksaker;FALSE
6200;Tele och post (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6210;Telekommunikation;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;TRUE
6211;Fast telefoni;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6212;Mobiltelefon;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6213;Mobilsökning;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6214;Fax;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6215;Telex;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6230;Datakommunikation;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;FALSE
6250;Postbefordran;6;Övriga externa rörelseutgifter/ kostnader;62;Tele och post;TRUE
6300;Företagsförsäkringar och övriga riskkostnader (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6310;Företagsförsäkringar;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;TRUE
6320;Självrisker vid skada;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6330;Förluster i pågående arbeten;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6340;Lämnade skadestånd;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6341;Lämnade skadestånd, avdragsgilla;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6342;Lämnade skadestånd, ej avdragsgilla;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6350;Förluster på kundfordringar;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;TRUE
6351;Konstaterade förluster på kundfordringar;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6352;Befarade förluster på kundfordringar;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6360;Garantikostnader;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6361;Förändring av garantiavsättning;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6362;Faktiska garantikostnader;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6370;Kostnader för bevakning och larm;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6380;Förluster på övriga kortfristiga fordringar;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;FALSE
6390;Övriga riskkostnader;6;Övriga externa rörelseutgifter/ kostnader;63;Företagsförsäkringar och övriga riskkostnader;TRUE
6400;Förvaltningskostnader (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6410;Styrelsearvoden som inte är lön;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;TRUE
6420;Ersättningar till revisor;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;TRUE
6421;Revision;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6422;Revisonsverksamhet utöver revision;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6423;Skatterådgivning – revisor;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6424;Övriga tjänster – revisor;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6430;Management fees;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6440;Årsredovisning och delårsrapporter;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6450;Bolagsstämma/års- eller föreningsstämma;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6490;Övriga förvaltningskostnader;6;Övriga externa rörelseutgifter/ kostnader;64;Förvaltningskostnader;FALSE
6500;Övriga externa tjänster (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6510;Mätningskostnader;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6520;Ritnings- och kopieringskostnader;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6530;Redovisningstjänster;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;TRUE
6540;IT-tjänster;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;TRUE
6550;Konsultarvoden;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;TRUE
6551;Arkitekttjänster;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6552;Teknisk provning och analys;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6553;Tekniska konsulttjänster;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6554;Finansiell- och övrig ekonomisk rådgivning;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6555;Skatterådgivning inkl. insolvens- och konkursförvaltning;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6556;Köpta tjänster avseende forskning och utveckling;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6559;Övrig konsultverksamhet;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6560;Serviceavgifter till branschorganisationer;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;TRUE
6570;Bankkostnader;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;TRUE
6580;Advokat- och rättegångskostnader;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;FALSE
6590;Övriga externa tjänster;6;Övriga externa rörelseutgifter/ kostnader;65;Övriga externa tjänster;TRUE
6800;Inhyrd personal (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;TRUE
6810;Inhyrd produktionspersonal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6820;Inhyrd lagerpersonal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6830;Inhyrd transportpersonal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6840;Inhyrd kontors- och ekonomipersonal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6850;Inhyrd IT-personal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6860;Inhyrd marknads- och försäljningspersonal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6870;Inhyrd restaurang- och butikspersonal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6880;Inhyrda företagsledare;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6890;Övrig inhyrd personal;6;Övriga externa rörelseutgifter/ kostnader;68;Inhyrd personal;FALSE
6900;Övriga externa kostnader (gruppkonto);6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6910;Licensavgifter och royalties;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6920;Kostnader för egna patent;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6930;Kostnader för varumärken m.m.;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6940;Kontroll-, provnings- och stämpelavgifter;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6950;Tillsynsavgifter myndigheter;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6970;Tidningar, tidskrifter och facklitteratur;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;TRUE
6980;Föreningsavgifter;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;TRUE
6981;Föreningsavgifter, avdragsgilla;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6982;Föreningsavgifter, ej avdragsgilla;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6990;Övriga externa kostnader;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6991;Övriga externa kostnader, avdragsgilla;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;TRUE
6992;Övriga externa kostnader, ej avdragsgilla;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;TRUE
6993;Lämnade bidrag och gåvor;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6996;Betald utländsk inkomstskatt;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6997;Obetald utländsk inkomstskatt;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6998;Utländsk moms;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
6999;Ingående moms, blandad verksamhet;6;Övriga externa rörelseutgifter/ kostnader;69;Övriga externa kostnader;FALSE
7000;Löner till kollektivanställda (gruppkonto);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7010;Löner till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;TRUE
7011;Löner till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7012;Vinstandelar till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7013;Lön växa-stöd kollektivanställda 10,21 %;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7017;Avgångsvederlag till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7018;Bruttolöneavdrag, kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7019;Upplupna löner och vinstandelar till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7030;Löner till kollektivanställda (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7031;Löner till kollektivanställda (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7032;Vinstandelar till kollektivanställda (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7037;Avgångsvederlag till kollektivanställda (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7038;Bruttolöneavdrag, kollektivanställda (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7039;Upplupna löner och vinstandelar till kollektivanställda (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7080;Löner till kollektivanställda för ej arbetad tid;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7081;Sjuklöner till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7082;Semesterlöner till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7083;Föräldraersättning till kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7089;Övriga löner till kollektivanställda för ej arbetad tid;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;FALSE
7090;Förändring av semesterlöneskuld;7;Utgifter/kostnader för personal, avskrivningar m.m.;70;Löner till kollektivanställda;TRUE
7200;Löner till tjänstemän och företagsledare (gruppkonto);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7210;Löner till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;TRUE
7211;Löner till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7212;Vinstandelar till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7213;Lön växa-stöd tjänstemän 10,21 %;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7217;Avgångsvederlag till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7218;Bruttolöneavdrag, tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7219;Upplupna löner och vinstandelar till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7220;Löner till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;TRUE
7221;Löner till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7222;Tantiem till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7227;Avgångsvederlag till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7228;Bruttolöneavdrag, företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7229;Upplupna löner och tantiem till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7230;Löner till tjänstemän och ftgsledare (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7231;Löner till tjänstemän och ftgsledare (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7232;Vinstandelar till tjänstemän och ftgsledare (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7237;Avgångsvederlag till tjänstemän och ftgsledare (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7238;Bruttolöneavdrag, tjänstemän och ftgsledare (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7239;Upplupna löner och vinstandelar till tjänstemän och ftgsledare (utlandsanställda);7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7240;Styrelsearvoden;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;TRUE
7280;Löner till tjänstemän och företagsledare för ej arbetad tid;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7281;Sjuklöner till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7282;Sjuklöner till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7283;Föräldraersättning till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7284;Föräldraersättning till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7285;Semesterlöner till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7286;Semesterlöner till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7288;Övriga löner till tjänstemän för ej arbetad tid;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7289;Övriga löner till företagsledare för ej arbetad tid;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7290;Förändring av semesterlöneskuld;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;TRUE
7291;Förändring av semesterlöneskuld till tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7292;Förändring av semesterlöneskuld till företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;72;Löner till tjänstemän och företagsledare;FALSE
7300;Kostnadsersättningar och förmåner (gruppkonto);7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7310;Kontanta extraersättningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7311;Ersättningar för sammanträden m.m.;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7312;Ersättningar för förslagsverksamhet och uppfinningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7313;Ersättningar för/bidrag till bostadskostnader;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7314;Ersättningar för/bidrag till måltidskostnader;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7315;Ersättningar för/bidrag till resor till och från arbetsplatsen;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7316;Ersättningar för/bidrag till arbetskläder;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7317;Ersättningar för/bidrag till arbetsmaterial och arbetsverktyg;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7318;Felräkningspengar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7319;Övriga kontanta extraersättningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7320;Traktamenten vid tjänsteresa;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7321;Skattefria traktamenten, Sverige;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7322;Skattepliktiga traktamenten, Sverige;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7323;Skattefria traktamenten, utlandet;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7324;Skattepliktiga traktamenten, utlandet;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7330;Bilersättningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7331;Skattefria bilersättningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7332;Skattepliktiga bilersättningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7333;Ersättning för trängselskatt, skattefri;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7350;Ersättningar för föreskrivna arbetskläder;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7370;Representationsersättningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7380;Kostnader för förmåner till anställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7381;Kostnader för fri bostad;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7382;Kostnader för fria eller subventionerade måltider;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7383;Kostnader för fria resor till och från arbetsplatsen;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7384;Kostnader för fria eller subventionerade arbetskläder;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7385;Kostnader för fri bil;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7386;Subventionerad ränta;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7387;Kostnader för lånedatorer;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7388;Anställdas ersättning för erhållna förmåner;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7389;Övriga kostnader för förmåner;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7390;Övriga kostnadsersättningar och förmåner;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;TRUE
7391;Kostnad för trängselskatteförmån;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7392;Kostnad för förmån av hushållsnära tjänster;7;Utgifter/kostnader för personal, avskrivningar m.m.;73;Kostnadsersättningar och förmåner;FALSE
7400;Pensionskostnader (gruppkonto);7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7410;Pensionsförsäkringspremier;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;TRUE
7411;Premier för kollektiva pensionsförsäkringar;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7412;Premier för individuella pensionsförsäkringar;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7420;Förändring av pensionsskuld;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7430;Avdrag för räntedel i pensionskostnad;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7440;Förändring av pensionsstiftelsekapital;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7441;Överföring av medel till pensionsstiftelse;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7448;Gottgörelse från pensionsstiftelse;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7460;Pensionsutbetalningar;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7461;Pensionsutbetalningar till f.d. kollektivanställda;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7462;Pensionsutbetalningar till f.d. tjänstemän;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7463;Pensionsutbetalningar till f.d. företagsledare;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7470;Förvaltnings- och kreditförsäkringsavgifter;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;FALSE
7490;Övriga pensionskostnader;7;Utgifter/kostnader för personal, avskrivningar m.m.;74;Pensionskostnader;TRUE
